year,date,n_universe,corr_model,effn_model,corr_random,effn_random,corr_full,effn_full
2016,2016-12-29,479,0.24654479524119458,3.518431499821314,0.17436641089677574,4.66940505655562,0.1667775666326479,5.934116917832936
2017,2017-01-03,483,0.19275395497531256,4.289705110648635,0.18094870810612593,4.532822001875225,0.1654330279297988,5.982259852738322
2017,2017-01-10,483,0.21344326718657097,3.956148408021569,0.15354736396305152,5.141181808101832,0.15523044303863545,6.370260633618494
2017,2017-01-18,483,0.19871543154698643,4.187961403945205,0.14951589967092402,5.369862561681247,0.15497723542673433,6.380531112571249
2017,2017-01-25,483,0.1825967224256406,4.4749359358684355,0.175250853763994,4.7080692815933265,0.16202467262123083,6.106511811735209
2017,2017-02-01,483,0.24252404849476752,3.5663612043234125,0.1474439285747325,5.3379741191652,0.15656547152149886,6.316652017918113
2017,2017-02-08,483,0.13201213751675653,5.700879505162515,0.14809494725737857,5.282114387293815,0.1426611365150019,6.923473760824285
2017,2017-02-15,483,0.18073312608374908,4.510671735072394,0.1646551721400834,4.992594147242395,0.15047426424552524,6.568872934312675
2017,2017-02-23,483,0.14698638336168318,5.273230759252356,0.14359920922705668,5.516231783409507,0.1502760468765192,6.577419428719946
2017,2017-03-02,483,0.12560640316324156,5.9057646775541475,0.14452810184491882,5.523086796877957,0.15873711236822546,6.2313504452891095
2017,2017-03-09,483,0.13798259905117433,5.522315233840663,0.1580896505292723,5.157794306176219,0.15618392217943852,6.331880980226043
2017,2017-03-16,483,0.12773372604668942,5.836108995474754,0.16305315254436198,5.056679979421727,0.16203136675026134,6.106262718075271
2017,2017-03-23,483,0.1290620938552962,5.793441030225742,0.18913914044889987,4.460793317050559,0.17451205740338105,5.674687995334563
2017,2017-03-30,483,0.09981398998962071,6.904966712298842,0.15136166274655857,5.196209145688522,0.15935389716337,6.207541761188868
2017,2017-04-06,483,0.11244222357020131,6.376733090856927,0.1495588767302082,5.341818935543711,0.15387813655140378,6.425498778621454
2017,2017-04-13,483,0.14540046878167517,5.315460760107003,0.15403317779456416,5.29238702900384,0.15768345412141666,6.272448280213247
2017,2017-04-21,483,0.16636850295838165,4.806535092531992,0.17284264729401286,4.735957583773368,0.1726038520752589,5.736678837564386
2017,2017-04-28,483,0.14625625339898127,5.292589126891794,0.16442113734427766,5.0571660344360465,0.16993004228469244,5.8258553848883
2017,2017-05-05,483,0.16147044942796263,4.916495125875478,0.16739279937014867,4.949584064388903,0.16832011066923377,5.880899487176751
2017,2017-05-12,483,0.18017692225506196,4.521448201034936,0.157261360828259,5.382743730760798,0.17008369502282933,5.8206557622384025
2017,2017-05-19,483,0.20694053895206874,4.0552567335262735,0.18933357044169405,4.469039039289412,0.19203722394346026,5.162355440483275
2017,2017-05-26,483,0.19379801694642548,4.271530678486488,0.18583758323876093,4.5586539268302975,0.2035171605362681,4.874097353800523
